Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR2139911,2016-01-04 17:04:03,2016-11-22 04:05:02,9910523,893346521,0,90,529,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/002089/SRR2139911,SRX1128975,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019984,SAMN03947014,simple,10090,Mus musculus,GSM1840499,,,,,,,no,,,,,GEO,SRA281408,,public,9A880C6D9FAF8969382C110495DB40B1,3D195C811CB0BBD615CD91766669C024
SRR2139912,2016-01-04 17:04:03,2016-11-16 11:40:03,30179726,2739934880,0,90,1398,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra13/SRR/002089/SRR2139912,SRX1128976,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019985,SAMN03947015,simple,10090,Mus musculus,GSM1840500,,,,,,,no,,,,,GEO,SRA281408,,public,C1C51DB268AF4524C056603DBE4BA716,B75F07A375A0911BFE5FAD3155C35907
SRR2139913,2016-01-04 17:04:03,2016-11-16 11:40:06,32026301,2947690119,0,92,1437,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra6/SRR/002089/SRR2139913,SRX1128977,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019982,SAMN03947016,simple,10090,Mus musculus,GSM1840501,,,,,,,no,,,,,GEO,SRA281408,,public,493840945FB582BC18B160524D2AC113,6344B2DB4452DF6B71917C43A2365775
SRR2139914,2016-01-04 17:04:03,2016-11-16 11:38:01,35578963,3284118747,0,92,1635,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/002089/SRR2139914,SRX1128978,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019698,SAMN03947017,simple,10090,Mus musculus,GSM1840502,,,,,,,no,,,,,GEO,SRA281408,,public,30DE5905F1E0129727050FB22B035834,F8CBD387BF41C94305289AC13909955C
SRR2139915,2016-01-04 17:04:03,2016-11-22 04:20:39,34552957,3167592284,0,91,1568,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/002089/SRR2139915,SRX1128979,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019983,SAMN03947018,simple,10090,Mus musculus,GSM1840503,,,,,,,no,,,,,GEO,SRA281408,,public,613F73482F0A80F29A32EE07B2F51EEC,474A41F9785508D3B2900D679514B4E7
SRR2139916,2016-01-04 17:04:03,2016-11-22 04:21:43,32110960,3004169090,0,93,1459,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/002089/SRR2139916,SRX1128980,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019981,SAMN03947019,simple,10090,Mus musculus,GSM1840504,,,,,,,no,,,,,GEO,SRA281408,,public,33ECC14EDA237CAEA346C8EBC0649FBF,BDCC40F0603B92B65FE3818A08AB1D24
SRR2139917,2016-01-04 17:04:03,2016-11-16 11:35:47,34889224,3208130223,0,91,1590,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/002089/SRR2139917,SRX1128981,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019980,SAMN03947020,simple,10090,Mus musculus,GSM1840505,,,,,,,no,,,,,GEO,SRA281408,,public,5E8CFC9BD8032EBA4908C12CD7B41B5A,E53587F104CF1FCF176C6D397736B178
SRR2139918,2016-01-04 17:04:03,2016-11-16 11:32:10,32666323,2998996873,0,91,1483,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/002089/SRR2139918,SRX1128982,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1020000,SAMN03947021,simple,10090,Mus musculus,GSM1840506,,,,,,,no,,,,,GEO,SRA281408,,public,D2ACA0A3342F763A84B904B9B2573343,4188F88D57DE0B47462D93CBEC7BD7AC
SRR2139919,2016-01-04 17:04:03,2016-11-22 04:29:15,32688308,3017336341,0,92,1480,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/002089/SRR2139919,SRX1128983,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019979,SAMN03947022,simple,10090,Mus musculus,GSM1840507,,,,,,,no,,,,,GEO,SRA281408,,public,9BEC50470DC1A5F6B533C0F0D9B0743C,5CEE93F97CC1AB5CD91CD1EBA617F9DF
SRR2139920,2016-01-04 17:04:03,2016-11-16 11:27:32,12464832,1072886179,0,86,705,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra40/SRR/002089/SRR2139920,SRX1128984,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019702,SAMN03946966,simple,10090,Mus musculus,GSM1840508,,,,,,,no,,,,,GEO,SRA281408,,public,E5D31DC36281AFB5D3E0A8466E0207FA,B310F6D0CDEEFCF5106DABC865A67DB7
SRR2139921,2016-01-04 17:04:03,2016-11-22 04:12:21,14621190,1264821850,0,86,802,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra14/SRR/002089/SRR2139921,SRX1128985,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019977,SAMN03946967,simple,10090,Mus musculus,GSM1840509,,,,,,,no,,,,,GEO,SRA281408,,public,9393D3CA9D916240BADA168142B2F39B,5140A9E7CF3972AFCEB72728C906B7D7
SRR2139922,2016-01-04 17:04:03,2016-11-22 04:16:19,15053027,1292521786,0,85,802,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra16/SRR/002089/SRR2139922,SRX1128986,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019978,SAMN03946968,simple,10090,Mus musculus,GSM1840510,,,,,,,no,,,,,GEO,SRA281408,,public,3432D7BCF927E42ADC7CC59942B74C21,25BCCBD5FA88DB408D8CCBD0787F1687
SRR2139923,2016-01-04 17:04:03,2016-11-22 04:12:40,14360367,1239058701,0,86,777,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/002089/SRR2139923,SRX1128987,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019976,SAMN03946969,simple,10090,Mus musculus,GSM1840511,,,,,,,no,,,,,GEO,SRA281408,,public,7D56BCD47DC4A20255D4C1D71EF87831,085BF339D7931E6106E402B388C2B4B5
SRR2139924,2016-01-04 17:04:03,2016-11-16 11:25:51,10450063,925136699,0,88,563,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/002089/SRR2139924,SRX1128988,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019701,SAMN03946970,simple,10090,Mus musculus,GSM1840512,,,,,,,no,,,,,GEO,SRA281408,,public,3EDFE90F38BDBCC731F221E520486FA8,114976BC50690A05EEBD020A8E75F563
SRR2139925,2016-01-04 17:04:03,2016-11-16 11:26:00,11172135,974366869,0,87,608,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra0/SRR/002089/SRR2139925,SRX1128989,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019975,SAMN03946963,simple,10090,Mus musculus,GSM1840513,,,,,,,no,,,,,GEO,SRA281408,,public,D8BDBC896BBD017A0D41FAFDDED3DD4B,6360D2CE7EA5A6F9E13B0B280F726487
SRR2139926,2016-01-04 17:04:03,2016-11-16 11:26:29,14191782,1265033303,0,89,432,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/002089/SRR2139926,SRX1128990,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP061902,PRJNA291624,2,291624,SRS1019974,SAMN03946964,simple,10090,Mus musculus,GSM1840514,,,,,,,no,,,,,GEO,SRA281408,,public,E0AB2C35A0735283096313324C9FD606,3778AB759BF1DC55441340FB97CF9ED1
SRR2139927,2016-01-04 17:04:03,2016-11-16 11:24:58,15334074,1316907342,0,85,823,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/002089/SRR2139927,SRX1128991,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019973,SAMN03946965,simple,10090,Mus musculus,GSM1840515,,,,,,,no,,,,,GEO,SRA281408,,public,4311AECDBAAA2059B694A89EA32E904F,64BF2FD56603C33BDD2E06E8DBDD13EE
SRR2139928,2016-01-04 17:04:03,2016-11-16 11:24:27,12513615,1081967321,0,86,715,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra18/SRR/002089/SRR2139928,SRX1128992,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019703,SAMN03946971,simple,10090,Mus musculus,GSM1840516,,,,,,,no,,,,,GEO,SRA281408,,public,6D52A214007F525A073CB2276854106F,6FE397100F1A13A123E05363F75FA0F4
SRR2139929,2016-01-04 17:04:03,2016-11-22 04:10:57,6611626,575997082,0,87,351,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra22/SRR/002089/SRR2139929,SRX1128993,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019972,SAMN03946972,simple,10090,Mus musculus,GSM1840517,,,,,,,no,,,,,GEO,SRA281408,,public,8744E8075975665643ECB68851D64C21,F0966301D5D4669910146A2CC203E206
SRR2139930,2016-01-04 17:04:03,2016-11-22 04:13:20,9805386,859017178,0,87,524,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra36/SRR/002089/SRR2139930,SRX1128994,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019969,SAMN03946973,simple,10090,Mus musculus,GSM1840518,,,,,,,no,,,,,GEO,SRA281408,,public,3BAD899322FD271173C879C4B20BB1B0,F1A45C5E1BE333F53E12264A1E16833D
SRR2139931,2016-01-04 17:04:03,2016-11-22 04:13:12,11802954,1040866102,0,88,658,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/002089/SRR2139931,SRX1128995,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019971,SAMN03946974,simple,10090,Mus musculus,GSM1840519,,,,,,,no,,,,,GEO,SRA281408,,public,33AC36B4373090080769F233F925DD3C,4A321B04AD990F99CB9C4B23DC5C10CC
SRR2139932,2016-01-04 17:04:03,2016-11-16 11:22:57,10792087,970244320,0,89,600,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/002089/SRR2139932,SRX1128996,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019970,SAMN03946975,simple,10090,Mus musculus,GSM1840520,,,,,,,no,,,,,GEO,SRA281408,,public,E651DAA0AB752A53FB4C4F94491A1CCB,B1135A594887582DFFEF71B77770902D
SRR2139933,2016-01-04 17:04:03,2016-11-22 04:13:45,10854103,958399293,0,88,588,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra20/SRR/002089/SRR2139933,SRX1128997,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019968,SAMN03946976,simple,10090,Mus musculus,GSM1840521,,,,,,,no,,,,,GEO,SRA281408,,public,C6BA0B8ACAF7AAC5ACC113FA5944B455,76D7F9D41183A9B31BD129109B2915C9
SRR2139934,2016-01-04 17:04:03,2016-11-16 11:23:02,14015043,1237298682,0,88,769,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra18/SRR/002089/SRR2139934,SRX1128998,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019967,SAMN03946977,simple,10090,Mus musculus,GSM1840522,,,,,,,no,,,,,GEO,SRA281408,,public,7DF44365EF45580C34003B248E7F0267,42CFE74B1C7B8917D571AE1694EB7394
SRR2139935,2016-01-04 17:04:03,2016-11-16 11:24:57,24817234,2162904203,0,87,1386,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/002089/SRR2139935,SRX1128999,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019966,SAMN03946978,simple,10090,Mus musculus,GSM1840523,,,,,,,no,,,,,GEO,SRA281408,,public,DEB5C76EE3295C96F8A175D51BB83C78,B2528EB877FBC087EFD81D1F4652C01A
SRR2139937,2016-01-04 17:04:03,2016-11-22 04:28:12,24298458,2129031621,0,87,1297,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/002089/SRR2139937,SRX1129001,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019965,SAMN03946980,simple,10090,Mus musculus,GSM1840525,,,,,,,no,,,,,GEO,SRA281408,,public,B411CA28509107493DBDA08DA9557E7A,D7AA5C3215E0CEB0D7EE7D577E18D347
SRR2139938,2016-01-04 17:04:03,2016-11-22 04:34:36,21495104,1854802943,0,86,1128,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra43/SRR/002089/SRR2139938,SRX1129002,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019704,SAMN03946981,simple,10090,Mus musculus,GSM1840526,,,,,,,no,,,,,GEO,SRA281408,,public,508494E7C7369CF4DDC0D3514C05D688,7C95EF326F588AB3F35FD2041596412D
SRR2139939,2016-01-04 17:04:03,2016-11-16 11:20:17,21354247,1868121631,0,87,1159,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/002089/SRR2139939,SRX1129003,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019705,SAMN03946982,simple,10090,Mus musculus,GSM1840527,,,,,,,no,,,,,GEO,SRA281408,,public,A739A89E74A04D671592C71988CAB91A,0B409AF0A8356AC08500E472ACD24FA0
SRR2139940,2016-01-04 17:04:03,2016-11-22 04:29:56,21845829,1971818654,0,90,1200,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/002089/SRR2139940,SRX1129004,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019706,SAMN03946983,simple,10090,Mus musculus,GSM1840528,,,,,,,no,,,,,GEO,SRA281408,,public,DA0E99A84EC0BF5BBACDDA4608127F40,1E32A13BD6BAD01B07C43B8132A1260C
SRR2139941,2016-01-04 17:04:03,2016-11-22 04:32:30,23154128,2035703692,0,87,1278,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/002089/SRR2139941,SRX1129005,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019963,SAMN03946984,simple,10090,Mus musculus,GSM1840529,,,,,,,no,,,,,GEO,SRA281408,,public,5347D97200B7D0DDC65D0D9652B226F5,403B6EEE455215A84F5A351530E68AAF
SRR2139942,2016-01-04 17:04:03,2016-11-16 11:17:45,10839018,948625362,0,87,561,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra12/SRR/002089/SRR2139942,SRX1129006,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019707,SAMN03946985,simple,10090,Mus musculus,GSM1840530,,,,,,,no,,,,,GEO,SRA281408,,public,DF0F83A5EB06A8D5668606C6A56478C5,60598273844163E98892CF3641315B0B
SRR2139943,2016-01-04 17:04:03,2016-11-22 04:27:12,7363469,653821555,0,88,372,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/002089/SRR2139943,SRX1129007,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019962,SAMN03946986,simple,10090,Mus musculus,GSM1840531,,,,,,,no,,,,,GEO,SRA281408,,public,33632117C64A346B60F70D0965BEA4EB,AC838B4EB14D88B89CE3ABD14C35ADBE
SRR2139944,2016-01-04 17:04:03,2016-11-16 11:15:12,8145832,723554515,0,88,416,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra6/SRR/002089/SRR2139944,SRX1129008,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019961,SAMN03946987,simple,10090,Mus musculus,GSM1840532,,,,,,,no,,,,,GEO,SRA281408,,public,7BF93C08D7EBEFE62977881115EFB510,AE6CFC2C1BC96F5722059EB78341CC63
SRR2139945,2016-01-04 17:04:03,2016-11-16 11:14:40,6529708,581483264,0,89,327,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra2/SRR/002089/SRR2139945,SRX1129009,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019960,SAMN03946988,simple,10090,Mus musculus,GSM1840533,,,,,,,no,,,,,GEO,SRA281408,,public,D5D93267E93D4183BEF86575F499BD81,D7048A4141EEDC0C77BD2C2896B75686
SRR2139946,2016-01-04 17:04:03,2016-11-16 11:18:25,18961539,1706014117,0,89,1046,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra12/SRR/002089/SRR2139946,SRX1129010,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019959,SAMN03946989,simple,10090,Mus musculus,GSM1840534,,,,,,,no,,,,,GEO,SRA281408,,public,6A3F6F94E5F0D5B396B317C50EE37C97,6F9ECB3F8449EB7661AB79B48655F3F1
SRR2139947,2016-01-04 17:04:03,2016-11-22 04:24:26,11398305,1019289232,0,89,675,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/002089/SRR2139947,SRX1129011,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019958,SAMN03946990,simple,10090,Mus musculus,GSM1840535,,,,,,,no,,,,,GEO,SRA281408,,public,0E3E22AA36B7219CB2AD28FB6525AE78,BF14E4B88DA7DB7C9A0B2ABAC862095E
SRR2139948,2016-01-04 17:04:03,2016-11-16 11:14:12,7897385,695559356,0,88,445,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/002089/SRR2139948,SRX1129012,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019957,SAMN03946991,simple,10090,Mus musculus,GSM1840536,,,,,,,no,,,,,GEO,SRA281408,,public,EF6538FD92376F9B08AC44285EC9EEFE,8FBD0D9F7F88E9396456662DF14D20BE
SRR2139949,2016-01-04 17:04:03,2016-11-22 04:24:21,9435356,865833926,0,91,484,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra15/SRR/002089/SRR2139949,SRX1129013,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019956,SAMN03946992,simple,10090,Mus musculus,GSM1840537,,,,,,,no,,,,,GEO,SRA281408,,public,6F60DBF71AE857D939D04CB35E437BD1,71871891718420F6D507406747EF3358
SRR2139950,2016-01-04 17:04:03,2016-11-16 11:12:12,9643826,874636138,0,90,517,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra5/SRR/002089/SRR2139950,SRX1129014,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019955,SAMN03947434,simple,10090,Mus musculus,GSM1840538,,,,,,,no,,,,,GEO,SRA281408,,public,00AEF15C855E5429FBD079915F69F785,A9C8E44D75FBC8A8B7C7EE547E6EB0D2
SRR2139951,2016-01-04 17:04:03,2016-11-16 11:11:36,10027388,914931674,0,91,516,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/002089/SRR2139951,SRX1129015,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019953,SAMN03947435,simple,10090,Mus musculus,GSM1840539,,,,,,,no,,,,,GEO,SRA281408,,public,5E253A49394E304537CFE23768AF6549,C16AE52A27D25E80D903AC937CB17B5A
SRR2139952,2016-01-04 17:04:03,2016-11-16 11:09:38,11595540,1066764890,0,91,614,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra37/SRR/002089/SRR2139952,SRX1129016,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019708,SAMN03947436,simple,10090,Mus musculus,GSM1840540,,,,,,,no,,,,,GEO,SRA281408,,public,0B533CA760CF1A54421FBBAFD1267BE0,3D174D9749F4F420544250B8FA39E7E4
SRR2139953,2016-01-04 17:04:03,2016-11-22 04:25:16,7981174,730535729,0,91,419,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra16/SRR/002089/SRR2139953,SRX1129017,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019952,SAMN03947437,simple,10090,Mus musculus,GSM1840541,,,,,,,no,,,,,GEO,SRA281408,,public,4B1CED3E9185E4B9DAFEC7C7433865E2,C2BDD1129A4639A86458EB0253B96914
SRR2139954,2016-01-04 17:04:03,2016-11-22 04:28:21,18868081,1736920766,0,92,1074,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/002089/SRR2139954,SRX1129018,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019954,SAMN03947438,simple,10090,Mus musculus,GSM1840542,,,,,,,no,,,,,GEO,SRA281408,,public,9787D3164E947DD8F88379307AD71BDF,5D611F20E2F3E9AA40C04964461C8274
SRR2139955,2016-01-04 17:04:03,2016-11-22 04:25:32,8223299,759965981,0,92,436,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra17/SRR/002089/SRR2139955,SRX1129019,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019951,SAMN03947439,simple,10090,Mus musculus,GSM1840543,,,,,,,no,,,,,GEO,SRA281408,,public,1FC29F15B9107D604E7DD5436D6E6FF8,BA425EA74466F6F0E227C4896D28180D
SRR2139958,2016-01-04 17:04:03,2016-11-22 04:22:48,8266661,751181593,0,90,431,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra33/SRR/002089/SRR2139958,SRX1129022,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019946,SAMN03947442,simple,10090,Mus musculus,GSM1840546,,,,,,,no,,,,,GEO,SRA281408,,public,A26B245C1B90A1C624FF5D23426227B1,15F75FB0130213B0B3F7C8B87D848036
SRR2139959,2016-01-04 17:04:03,2016-11-22 04:22:59,14746781,1353968530,0,91,768,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra16/SRR/002089/SRR2139959,SRX1129023,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019949,SAMN03947443,simple,10090,Mus musculus,GSM1840547,,,,,,,no,,,,,GEO,SRA281408,,public,F9F06F032CF0413054B8077DEECF021D,682205B5F73DFC1FABBD486B3FA2A6C9
SRR2139960,2016-01-04 17:04:03,2016-11-22 04:21:43,9162561,836771820,0,91,477,GCF_000001635.20,https://sra-download.ncbi.nlm.nih.gov/traces/sra17/SRR/002089/SRR2139960,SRX1129024,,RNA-Seq,cDNA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP061902,PRJNA291624,2,291624,SRS1019948,SAMN03947444,simple,10090,Mus musculus,GSM1840548,,,,,,,no,,,,,GEO,SRA281408,,public,6D529AE1E5A3198EA87FE63E31FD4B64,7C60D458384A2B730887070A390E5524
